0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,421,422,0,0,479,0,421,422,421,422,421,422,495,0,0,421,422,0,495,421,422,495
0,0,0,0,0,0,0,0,0,500,495,495,421,422,421,422,429,430,429,430,421,422,421,422,429,495,429,495,429,430,0,421,422,0,495,0,0,429,430,0
0,0,0,0,0,0,0,0,0,0,503,503,429,430,495,430,421,422,0,485,429,430,429,430,495,503,0,503,0,421,422,495,430,495,503,421,422,0,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,495,503,0,429,430,0,0,494,503,0,0,503,421,422,421,422,429,430,503,0,503,0,429,421,422,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,429,495,429,430,421,422,421,422,0,485,0,429,430,485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,8,503,0,503,429,430,429,430,492,493,494,495,492,493,494
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,421,422,421,422,0,0,503,500,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,0,0,0,0,0,495,0,430,421,422,0,485,429,430
0,0,0,0,0,0,0,0,0,0,1433,1434,1435,1436,1435,1436,1437,503,503,1468,1469,1470,1471,1472,0,0,0,0,0,0,0,503,0,495,421,422,492,493,494,495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430,421,422,502,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,429,430,421,422
0,0,0,0,0,0,0,0,0,0,0,988,989,0,988,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,495,0,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,421,422,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,430,0,429,430,485,0
0,0,0,0,0,0,0,0,0,0,0,1468,1469,1470,1471,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,495,421,422,492,493,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,429,430,500,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,2610,2611,2612,2613,0,0,0,0,0,0,0,0,0,0,0,0,485,0,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1434,1435,1436,1437,0,0,0,0,0,0,492,493,494,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,429,495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,503,421,422,503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430,495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,421,422
0,0,0,0,0,0,0,0,0,0,0,2335,2331,2332,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1434,1435,1436,1437,1468,1469,1470,1471,1472,495,495,0,0,421,422,421,422,421,422
0,0,0,0,0,0,0,0,1077,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430,429,430,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,1078,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,421,422,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
