0,795,0,0,0,795,0,0,795,492,493,494,429,430,429,430,0,437,438,0,479,508,509,510,437,438,0,437,438,0,0,511,503,0,0,503,0,508,509,510
0,795,0,0,0,817,787,0,795,500,501,502,437,438,437,438,429,430,429,430,511,0,511,0,429,430,429,430,429,430,503,0,511,429,430,511,503,429,430,503
0,817,786,787,0,0,795,0,795,508,509,510,429,430,429,430,437,438,437,438,429,430,429,430,437,438,437,438,437,438,511,429,430,437,438,0,511,437,438,511
0,840,0,817,787,0,795,0,817,787,511,511,437,438,437,438,429,430,492,493,437,438,437,438,503,511,0,511,0,429,430,437,438,503,511,429,430,0,429,430
787,0,0,0,795,0,817,787,0,817,786,786,787,503,511,0,437,438,500,501,502,511,1049,1050,511,429,430,429,430,437,438,511,0,511,0,437,438,430,437,438
795,0,848,0,795,0,0,817,787,794,794,794,795,511,429,430,0,0,508,509,510,0,1057,1058,476,437,438,437,438,429,430,429,430,492,493,494,437,438,493,494
795,0,0,0,795,0,0,0,795,0,824,809,803,0,437,438,0,0,0,0,0,0,1065,1066,0,0,511,0,511,437,438,437,438,500,501,502,503,500,501,502
817,787,0,809,803,0,0,0,795,0,809,803,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,430,429,508,509,510,511,508,509,510
0,795,0,795,0,0,0,0,795,809,803,1297,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1276,1299,437,438,437,438,429,430,492,493,437,438
0,795,0,795,0,0,840,0,795,795,1441,1443,1444,1442,1443,1444,1445,511,0,1476,1477,1478,1479,1480,0,0,0,0,1282,0,0,511,0,503,437,438,500,501,502,503
0,795,0,817,787,0,0,809,803,795,1449,1451,1452,1450,1451,1452,1453,0,0,1484,1485,1486,1487,1488,956,0,0,0,1282,0,0,0,0,511,437,438,508,509,510,511
0,795,0,0,795,0,809,803,0,795,1457,1459,1460,0,1459,1460,1461,811,815,1492,1493,0,1495,1496,956,0,0,0,1290,0,0,0,0,982,429,430,437,438,429,430
0,817,787,0,795,0,795,0,809,803,0,996,997,0,996,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,438,503,0,437,438
840,0,795,0,795,809,803,809,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,956,0,429,430,511,0,429,430
0,0,795,0,795,795,0,795,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,829,829,815,1297,1278,429,437,438,429,430,437,438
0,0,795,0,795,795,848,795,0,0,0,0,956,956,0,0,503,503,0,0,0,0,811,829,829,829,829,830,0,0,0,0,1282,437,438,0,437,438,493,494
0,809,803,0,795,795,0,795,0,0,0,1476,1477,1478,1479,1480,511,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,511,503,429,430,500,501,502
0,795,0,0,795,817,787,817,787,0,0,1484,1485,1486,1487,1488,811,829,829,829,815,0,0,0,503,0,0,0,0,0,0,0,1282,0,511,437,438,508,509,510
0,795,0,0,817,787,817,787,795,0,0,1492,1493,0,1495,1496,0,0,0,2617,2618,2619,2620,2621,511,956,956,0,956,0,0,0,1282,0,0,492,493,494,437,438
0,795,840,0,0,795,0,795,795,0,0,0,0,0,0,0,0,0,0,2625,2626,2627,2628,2629,1441,1442,1443,1444,1445,0,0,0,1295,1298,1278,500,501,502,429,430
0,795,0,0,809,803,809,803,795,0,0,0,0,0,0,0,1081,1082,1083,2633,2634,2635,2636,2637,1449,1450,1451,1452,1453,0,0,0,956,669,1282,508,509,510,437,438
809,803,0,809,803,0,795,0,795,0,0,0,0,0,0,0,1089,1090,1091,2641,2642,0,2644,2645,1457,0,1459,1460,1461,0,0,0,956,677,1282,503,511,429,430,511
803,0,0,795,0,809,803,809,803,0,0,1279,1298,1298,1299,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,685,1282,511,0,437,438,503
0,0,809,803,0,795,0,795,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,1298,1292,1298,1277,1298,1299,511
0,0,795,0,0,795,0,795,0,0,0,1290,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,503,429,430
0,809,803,0,809,803,0,795,0,0,0,2343,2339,2340,2341,511,0,0,0,0,956,956,0,0,0,0,956,0,956,0,0,0,1274,0,0,0,1281,511,437,438
0,795,848,0,795,0,0,795,0,0,0,2345,2346,2348,2349,811,829,829,829,815,1441,1442,1443,1444,1445,1476,1477,1478,1479,1480,503,503,1282,0,1297,1298,1293,1298,1298,1299
832,817,787,0,795,0,809,803,1085,1086,0,2385,2386,2387,2357,0,0,0,0,0,1449,1450,1451,1452,1453,1484,1485,1486,1487,1488,511,511,1282,0,437,438,437,438,437,438
0,0,795,0,795,0,795,1092,1093,1094,0,2393,0,2395,2365,953,0,0,0,953,1457,0,1459,1460,1461,1492,1493,0,1495,1496,1297,1298,1294,0,0,0,0,0,0,0
0,0,795,0,817,787,795,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,746,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,795,824,0,795,795,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,755,0,1084,1085,1086,0,0,0,0,0,0,0,0,0,0
0,0,817,787,0,795,817,787,848,745,746,746,747,0,0,0,0,0,0,0,0,0,0,753,0,763,739,1092,1093,1094,0,0,0,0,0,0,0,0,0,0
0,0,0,795,0,795,0,795,746,761,0,0,0,747,0,840,0,0,0,0,0,745,746,761,0,0,763,747,0,0,0,0,429,430,0,0,0,429,430,0
786,787,0,795,0,795,0,817,786,787,0,0,785,786,786,786,786,786,786,787,745,0,0,0,0,0,0,763,746,746,747,832,437,438,785,786,787,437,438,0
0,795,848,795,0,817,786,787,0,817,786,786,818,0,0,0,0,816,0,817,786,786,786,786,787,0,0,0,785,786,786,786,786,786,818,0,817,787,429,430
0,817,787,817,787,0,0,817,787,0,0,0,0,0,0,0,0,0,785,786,786,786,786,787,817,786,786,786,818,0,0,0,0,0,0,0,840,795,437,438
0,0,795,0,817,787,0,824,817,786,786,786,786,787,0,0,0,0,793,0,848,0,0,817,786,787,0,0,0,785,786,786,786,786,787,0,0,817,786,787
0,0,795,0,0,817,786,786,786,787,0,0,0,795,0,0,0,785,817,0,0,785,786,787,0,817,786,786,786,818,0,0,0,0,817,786,786,787,0,817
0,832,795,0,0,0,0,0,0,817,786,786,787,0,786,786,786,818,785,786,786,818,0,795,0,0,832,785,786,786,786,786,786,787,0,840,0,795,0,0
