159,159,159,159,159,159,159,159,159,159,159,159,159,159
159,17,17,17,17,17,17,17,17,17,17,17,17,159
159,1186,1187,1155,1156,25,1173,25,25,25,25,898,25,159
159,0,0,0,0,0,0,0,0,0,0,0,907,159
159,0,0,0,0,0,0,0,0,0,0,914,915,159
159,0,0,0,0,1291,1521,1523,1292,0,0,0,1338,159
159,0,0,0,0,1291,1529,1531,1292,0,0,0,0,159
159,1282,0,0,0,0,0,0,0,0,0,0,1280,159
159,1290,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,1185,159
159,159,159,870,871,872,159,159,159,159,159,159,159,159
