159,159,159,159,159,159,159,159,159,159,159,159,159,159
159,17,17,17,17,17,17,17,17,17,17,17,17,159
159,1131,25,25,25,25,25,25,25,25,25,898,25,159
159,0,0,0,0,1185,1185,1185,1185,1185,0,0,907,159
159,0,0,0,0,0,0,0,0,0,0,914,915,159
159,1275,0,0,0,0,0,0,0,0,0,1196,1197,159
159,1283,0,0,1299,1748,1749,1750,1300,0,0,0,0,159
159,1275,0,0,1299,1756,1757,1758,1300,0,0,0,0,159
159,1283,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,1397,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,159,159,870,871,872,159,159,159,159,159,159,159,159
