159,159,159,159,159,159,159,159,159,159,159,159,159,159
159,1801,1801,1801,1806,1807,1801,1801,1802,1803,190,191,192,159
159,1809,1850,1850,1814,1815,1809,1850,1810,1811,198,199,200,159
159,1367,1634,0,0,0,1301,1636,0,0,0,0,0,159
159,0,1642,1643,1643,1643,1643,1644,0,0,0,0,0,159
159,0,0,1279,0,0,1279,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,1270,1271,1272,0,0,0,159
159,1185,0,0,0,0,0,1738,1739,1740,0,0,0,159
159,159,870,871,872,159,159,159,159,159,159,159,159,159
