159,159,159,159,159,159,159,159,159,159,159,159,159,159
159,1801,1806,1807,1801,1801,1801,1801,1802,1803,190,191,192,159
159,1809,1814,1815,1850,1850,1850,1850,1810,1811,198,199,200,159
159,1395,1594,0,0,0,1280,1596,1395,1396,0,0,0,159
159,0,1602,1603,1603,1603,1603,1604,0,0,0,0,0,159
159,0,0,1296,0,0,1296,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,0,0,0,0,0,0,0,159
159,0,0,0,0,0,1282,1748,1750,1281,0,0,0,159
159,1185,0,0,0,0,1290,1756,1758,1289,0,0,0,159
159,159,870,871,872,159,159,159,159,159,159,159,159,159
