503,427,428,419,420,492,493,494,511,419,420,419,420,508,509,510,428,427,428,419,420,427,428,419,500,501,502,492,493,494,503,492
511,419,420,427,428,500,501,502,476,427,428,427,428,511,511,419,420,419,420,427,428,419,420,427,508,509,510,500,501,502,511,500
503,427,428,435,436,508,509,429,430,435,436,435,436,427,428,427,428,427,428,435,436,427,428,435,436,427,428,508,509,510,428,503
511,435,436,429,430,511,429,437,438,430,429,430,511,435,436,435,436,435,436,0,511,435,436,511,503,435,436,427,428,435,436,511
500,501,502,437,438,430,437,438,437,438,437,438,429,430,511,511,437,438,511,429,430,503,429,430,511,0,511,435,436,0,0,0
508,509,510,511,437,438,511,476,503,511,511,429,437,438,493,476,503,429,430,437,438,511,437,438,429,430,503,511,0,0,0,0
956,956,511,1441,1442,1443,1444,1445,511,429,430,437,438,500,501,502,511,437,438,0,0,0,0,0,437,438,511,0,0,0,0,0
956,956,956,1449,1450,1451,1452,1453,1352,437,438,956,956,508,509,510,0,1041,0,1017,956,956,956,1019,0,0,0,0,0,0,0,0
0,956,956,1457,1458,1459,1460,1461,1360,956,956,956,956,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,492,493,494
0,0,973,0,0,971,956,956,0,956,956,956,0,0,0,0,0,0,0,0,0,0,956,956,0,0,0,0,0,500,501,502
0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,956,956,0,0,0,0,0,0,0,508,509,510
0,0,0,1081,1082,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,503,1089,1090,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
503,0,511,0,429,430,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,511
511,503,429,430,419,420,0,0,0,0,0,0,0,0,429,430,956,0,0,0,0,0,1318,1319,0,0,0,0,0,0,0,0
0,511,419,420,427,428,429,430,0,0,0,0,0,0,419,420,0,0,0,0,1318,1334,1333,1332,1319,0,0,0,0,0,0,0
429,430,427,428,419,420,419,420,0,1194,1195,1195,1196,0,427,428,0,0,0,1318,1333,0,0,0,1324,0,0,0,0,0,0,0
437,438,419,420,427,428,427,428,0,0,0,0,0,0,419,420,0,0,0,1326,1317,0,0,0,1324,0,0,0,0,0,0,0
0,0,427,428,419,420,419,420,0,0,0,0,0,0,427,428,0,0,0,0,1325,0,0,1316,1327,0,0,0,0,0,503,0
816,0,437,438,427,428,427,428,0,1194,1195,1195,1196,0,419,420,0,0,0,0,1326,1334,1334,1327,0,0,0,0,0,0,511,0
0,0,0,0,437,438,437,438,0,0,0,0,0,0,427,428,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,840,0,0,0,437,438,511,0,0,0,0,0,0,437,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,848,0,427,428,0,0,0,0,0,0,0,0,0,0,1334,1334,0,0,0,429,430,0,0,0,0,0,0,0,0
0,0,0,0,0,437,438,0,0,0,1316,0,0,0,0,0,0,0,0,0,429,430,419,420,0,0,0,0,0,0,0,0
832,0,0,840,0,427,428,1317,0,0,1332,1334,1334,1318,0,0,0,0,1316,0,419,420,427,428,476,0,0,0,0,0,0,0
0,0,0,0,0,437,438,1326,1334,0,0,0,0,1333,0,0,0,0,1336,0,427,428,419,420,0,956,0,0,0,0,0,0
0,0,0,0,429,430,0,0,0,0,503,0,0,0,0,429,430,0,1326,1334,437,438,427,428,0,956,0,0,0,0,0,0
0,0,0,0,419,420,429,430,1317,0,511,429,430,429,430,419,420,0,0,0,0,0,437,438,956,0,0,0,0,0,0,0
0,816,0,0,427,428,419,420,1333,0,0,419,420,419,420,427,428,0,0,1334,1334,1317,0,0,0,0,0,0,0,0,0,0
0,0,0,0,437,438,427,428,0,0,0,427,428,427,428,437,438,0,0,0,0,1326,0,0,0,0,0,429,430,0,0,0
848,0,0,0,0,0,419,420,0,1334,1334,419,420,437,438,0,429,430,0,0,0,0,0,0,0,503,0,419,420,0,0,0
0,0,0,0,0,511,427,428,0,0,0,427,428,476,511,0,419,420,0,0,1319,0,1334,0,0,511,0,427,428,0,0,0
0,0,0,0,0,0,419,420,0,0,0,437,438,0,0,0,427,428,0,0,1324,0,0,0,0,0,0,437,438,0,0,0
0,0,832,0,0,0,427,428,0,1319,0,0,511,0,1334,1334,437,438,1334,1334,1327,0,1317,0,0,0,0,0,0,0,0,0
0,840,0,0,0,0,419,420,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,427,428,0,1324,1334,0,0,0,0,1334,1318,1319,1334,1319,0,0,429,430,0,0,0,0,0,0,0,0
0,0,0,0,0,0,419,420,0,1332,0,0,0,0,0,0,1325,1324,0,1324,0,1334,419,420,503,0,0,0,0,0,0,0
0,0,0,0,0,0,427,428,0,0,0,0,0,0,1334,0,1326,1327,0,1324,0,0,427,428,511,0,0,0,0,0,0,0
0,0,0,0,429,430,435,436,494,0,1334,1334,0,503,0,0,1334,0,0,1332,0,0,419,420,429,430,0,0,0,0,429,430
0,0,0,0,437,438,500,501,502,0,0,0,0,511,503,0,0,0,1334,1317,0,1317,427,428,419,420,0,0,0,0,437,438
816,0,0,0,427,428,508,509,510,1334,1334,0,0,503,511,1334,1319,0,0,1325,0,1325,419,420,427,428,0,0,0,0,0,0
0,0,429,430,437,438,511,0,0,0,0,0,0,511,427,428,1324,1334,1334,1333,0,1325,427,428,419,420,0,0,0,0,0,0
0,0,419,420,427,428,1316,0,0,0,0,0,0,511,437,438,1324,0,0,0,0,1325,437,438,427,428,503,0,0,0,0,0
0,0,427,428,437,438,1324,0,0,0,0,0,429,430,427,428,1332,1334,1334,0,1318,1333,0,476,419,420,511,0,0,0,0,0
429,430,419,420,511,0,1332,1319,0,0,0,0,419,420,437,438,511,0,0,0,1325,0,0,0,427,428,511,0,0,0,0,0
419,420,427,428,0,0,1316,1327,0,0,0,0,427,428,427,428,0,0,0,0,1326,1334,1334,1334,435,436,476,503,0,0,0,0
427,428,435,436,0,0,1324,429,430,0,0,0,419,420,437,438,0,1318,1334,0,0,0,0,0,0,427,428,511,0,0,0,0
435,436,476,0,0,0,1324,437,438,0,0,0,427,428,0,0,0,1325,0,0,1319,0,1334,1334,0,419,420,0,0,0,0,0
0,0,0,840,429,430,1332,1319,0,0,0,0,419,420,0,0,0,1333,0,0,1332,0,0,0,0,427,428,956,0,0,0,0
0,0,0,0,419,420,1316,1327,0,429,430,0,427,428,0,0,0,0,0,0,0,0,0,0,0,435,436,0,0,0,0,0
824,0,840,0,427,428,1324,0,0,437,438,0,437,438,429,430,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0
0,0,0,0,419,420,1324,0,0,0,0,0,0,0,419,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,427,428,1324,0,0,0,0,0,0,0,427,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,816,0,0,435,436,1332,1319,0,0,0,0,0,0,435,436,0,0,0,429,430,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,511,1316,1327,0,0,0,429,430,0,0,0,0,0,0,419,420,0,0,0,0,0,0,0,0,492,493,494
848,0,0,0,0,0,1332,0,0,0,0,419,420,0,0,0,0,0,0,427,428,0,0,0,0,0,0,0,0,500,501,502
0,0,0,492,493,494,511,0,0,0,0,427,428,0,0,0,429,430,0,419,420,0,0,0,0,0,0,0,0,508,509,510
832,0,0,500,501,502,476,0,0,0,0,437,438,0,0,0,437,438,0,427,428,0,0,0,0,0,0,0,0,429,430,0
0,0,429,508,509,510,0,0,0,0,0,0,0,0,0,0,0,0,0,435,436,956,0,0,0,0,0,0,0,437,438,0
0,0,437,438,429,430,0,0,0,492,493,494,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0
0,503,429,430,437,438,503,0,0,500,501,502,0,0,0,0,0,0,0,0,476,0,0,0,0,1325,0,0,0,0,0,429
0,511,437,438,429,430,511,0,0,508,509,510,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,956,0,0,0,0,437
0,492,493,511,437,438,0,0,0,0,0,0,0,429,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500,501,502,429,430,503,0,0,429,430,0,0,437,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,508,509,510,437,438,511,0,0,437,438,0,0,0,0,0,0,0,0,0,0,0,492,493,494,0,0,0,0,0,0,0
